company,country,launch_site,launch_date,launch_year,launch_month,rocket_status,rocket_cost,mission_status,success_flag,mission_detail
RVSN USSR,USSR,Site 132/1,1983-03-30 01:10:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1448
General Dynamics,USA,SLC-3W,1983-03-28 15:52:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Atlas-E/F Star-37S-ISS | NOAA-E
RVSN USSR,USSR,Site 132/2,1983-03-24 20:55:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1447
RVSN USSR,USSR,Site 41/1,1983-03-16 18:14:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­104
RVSN USSR,USSR,Site 86/1,1983-03-15 22:30:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Cosmos-3MRB (65MRB) | Cosmos 1445 (BOR-4 Space Shuttle)
RVSN USSR,USSR,Site 41/1,1983-03-11 15:29:00+00:00,1983.0,3.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­103
ISAS,Japan,Mu Pad,1983-02-20 05:10:00+00:00,1983.0,2.0,Retired,62.0,Success,1,Mu-III S | Tenma
RVSN USSR,USSR,Site 16/2,1983-02-16 10:03:00+00:00,1983.0,2.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1441
General Dynamics,USA,SLC-3E,1983-02-09 13:47:00+00:00,1983.0,2.0,Retired,62.0,Success,1,Atlas-H MSD | NOSS-5
MHI,Japan,LA-Y1,1983-02-04 08:37:00+00:00,1983.0,2.0,Retired,62.0,Success,1,N-II Star-37E | Sakura 2a
RVSN USSR,USSR,Site 132/2,1983-01-25 12:00:00+00:00,1983.0,1.0,Retired,62.0,Failure,0,Cosmos-3M (11K65M) | Ta??foun n†­32
RVSN USSR,USSR,Site 16/2,1983-01-20 17:26:00+00:00,1983.0,1.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1437
RVSN USSR,USSR,Site 132/2,1983-01-19 02:25:00+00:00,1983.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1429 to 1436
RVSN USSR,USSR,Site 132/2,1983-01-12 14:02:00+00:00,1983.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1428
RVSN USSR,USSR,Site 132/1,1982-12-29 12:00:00+00:00,1982.0,12.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1427
General Dynamics,USA,SLC-3W,1982-12-21 02:38:00+00:00,1982.0,12.0,Retired,62.0,Success,1,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F6
RVSN USSR,USSR,Site 43/3,1982-12-14 22:30:00+00:00,1982.0,12.0,Retired,62.0,Success,1,Vostok-2M | Meteor-2 n†­10
RVSN USSR,USSR,Site 1/5,1982-12-08 13:46:00+00:00,1982.0,12.0,Retired,62.0,Partial Failure,0,Molniya-M /Block ML | Cosmos 1423
RVSN USSR,USSR,Site 132/1,1982-11-24 11:00:00+00:00,1982.0,11.0,Retired,62.0,Failure,0,Cosmos-3M (11K65M) | Strela-1M satellites
Martin Marietta,USA,SLC-4E,1982-11-17 21:22:00+00:00,1982.0,11.0,Retired,62.0,Success,1,Titan IIID | KH-11
NASA,USA,LC-39A,1982-11-11 12:19:00+00:00,1982.0,11.0,Retired,450.0,Success,1,Space Shuttle Columbia | STS-5
RVSN USSR,USSR,Site 132/1,1982-11-11 06:14:00+00:00,1982.0,11.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1420
RVSN USSR,USSR,Site 107/1,1982-10-21 14:00:00+00:00,1982.0,10.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1418
RVSN USSR,USSR,Site 132/1,1982-10-19 05:58:00+00:00,1982.0,10.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1417
General Dynamics,USA,SLC-36B,1982-09-28 23:17:00+00:00,1982.0,9.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Intelsat V -505
RVSN USSR,USSR,Site 32/1,1982-09-24 09:15:00+00:00,1982.0,9.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1410
RVSN USSR,USSR,Site 16/2,1982-09-22 06:23:00+00:00,1982.0,9.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1409
RVSN USSR,USSR,Site 32/2,1982-09-16 04:55:00+00:00,1982.0,9.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1408
CASC,China,Site 138 (LA-2B),1982-09-09 07:19:00+00:00,1982.0,9.0,Active,30.8,Success,1,Long March 2C | FSW-0 No.4
ESA,Europe,ELV-1 (SLV),1982-09-09 02:12:00+00:00,1982.0,9.0,Retired,62.0,Failure,0,Ariane 1 | MARCES-B & Sirio-2
RVSN USSR,USSR,Site 90/20,1982-09-04 17:50:00+00:00,1982.0,9.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1405
MHI,Japan,LA-Y1,1982-09-03 05:00:00+00:00,1982.0,9.0,Retired,62.0,Success,1,N-I | Kiku 4
RVSN USSR,USSR,Site 132/2,1982-08-30 19:55:00+00:00,1982.0,8.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Strela-2M satellite
RVSN USSR,USSR,Site 90/19,1982-08-30 10:06:00+00:00,1982.0,8.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1402
RVSN USSR,USSR,Site 41/1,1982-08-27 00:02:00+00:00,1982.0,8.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­101
RVSN USSR,USSR,Site 16/2,1982-08-05 06:56:00+00:00,1982.0,8.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1400
RVSN USSR,USSR,Site 90/20,1982-08-02 00:01:00+00:00,1982.0,8.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1412
RVSN USSR,USSR,Site 107/1,1982-07-29 19:40:00+00:00,1982.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1397
RVSN USSR,USSR,Site 1/5,1982-07-21 09:40:00+00:00,1982.0,7.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­100
RVSN USSR,USSR,Site 132/2,1982-07-21 06:31:00+00:00,1982.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1388 to 1395
RVSN USSR,USSR,Site 132/1,1982-07-07 09:47:00+00:00,1982.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1386
RVSN USSR,USSR,Site 132/1,1982-06-29 21:45:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1383
NASA,USA,LC-39A,1982-06-27 16:09:00+00:00,1982.0,6.0,Retired,450.0,Success,1,Space Shuttle Columbia | STS-4
RVSN USSR,USSR,Site 41/1,1982-06-25 02:28:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1382
RVSN USSR,USSR,Site 132/2,1982-06-18 11:58:00+00:00,1982.0,6.0,Retired,62.0,Partial Failure,0,Cosmos-3M (11K65M) | Cosmos 1380
RVSN USSR,USSR,Site 90/19,1982-06-18 11:04:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1379
RVSN USSR,USSR,Site 32/1,1982-06-10 17:37:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1378
RVSN USSR,USSR,Site 132/2,1982-06-06 17:10:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1375
RVSN USSR,USSR,Site 86/1,1982-06-03 21:30:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Cosmos-3MRB (65MRB) | Cosmos 1374 (BOR-4 Space Shuttle)
RVSN USSR,USSR,Site 90/20,1982-06-01 13:58:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1372
RVSN USSR,USSR,Site 132/1,1982-06-01 04:37:00+00:00,1982.0,6.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1371
RVSN USSR,USSR,Site 43/3,1982-05-28 22:02:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­99
RVSN USSR,USSR,Site 41/1,1982-05-20 13:08:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1367
RVSN USSR,USSR,Site 90/20,1982-05-14 19:39:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1365
Martin Marietta,USA,SLC-4E,1982-05-11 18:45:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Titan IIID | KH-9 & SSF-D-4
RVSN USSR,USSR,Site 132/2,1982-05-06 18:07:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1357 to 1364
RVSN USSR,USSR,Site 16/2,1982-05-05 08:01:00+00:00,1982.0,5.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1356
RVSN USSR,USSR,Site 90/20,1982-04-29 09:55:00+00:00,1982.0,4.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1355
RVSN USSR,USSR,Site 132/1,1982-04-28 02:52:00+00:00,1982.0,4.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1354
RVSN USSR,USSR,Site 107/1,1982-04-21 01:40:00+00:00,1982.0,4.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1351
RVSN USSR,USSR,Site 132/2,1982-04-08 00:15:00+00:00,1982.0,4.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1349
RVSN USSR,USSR,Site 16/2,1982-04-07 13:41:00+00:00,1982.0,4.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1348
RVSN USSR,USSR,Site 16/2,1982-03-31 16:27:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1346
RVSN USSR,USSR,Site 132/2,1982-03-31 09:00:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1345
RVSN USSR,USSR,Site 32/1,1982-03-25 09:50:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Tsyklon-3 | Meteor-2 n†­8
RVSN USSR,USSR,Site 132/1,1982-03-24 09:47:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1344
RVSN USSR,USSR,Site 41/1,1982-03-24 00:12:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­98
NASA,USA,LC-39A,1982-03-22 16:00:00+00:00,1982.0,3.0,Retired,450.0,Success,1,Space Shuttle Columbia | STS-3
Martin Marietta,USA,SLC-40,1982-03-06 19:25:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Titan III(23)C | DSP-10
General Dynamics,USA,SLC-36A,1982-03-05 00:23:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Intelsat V -504
RVSN USSR,USSR,Site 107/1,1982-03-04 16:41:00+00:00,1982.0,3.0,Retired,62.0,Failure,0,Cosmos-3M (11K65M) | Ta??foun n†­27
RVSN USSR,USSR,Site 16/2,1982-03-03 05:44:00+00:00,1982.0,3.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1341
RVSN USSR,USSR,Site 41/1,1982-02-26 20:10:00+00:00,1982.0,2.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­97
RVSN USSR,USSR,Site 16/2,1982-02-19 01:42:00+00:00,1982.0,2.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1340
RVSN USSR,USSR,Site 132/2,1982-02-17 21:56:00+00:00,1982.0,2.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1339
RVSN USSR,USSR,Site 90/19,1982-02-11 01:11:00+00:00,1982.0,2.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1337
RVSN USSR,USSR,Site 132/1,1982-01-29 11:00:00+00:00,1982.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1335
US Air Force,USA,SLC-4W,1982-01-21 19:36:00+00:00,1982.0,1.0,Retired,62.0,Success,1,Titan III(24)B | OPS 2849
RVSN USSR,USSR,Site 132/2,1982-01-14 07:51:00+00:00,1982.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1333
RVSN USSR,USSR,Site 132/2,1982-01-07 15:38:00+00:00,1982.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1331
RVSN USSR,USSR,Site 1/5,1981-12-23 13:15:00+00:00,1981.0,12.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­96
ESA,Europe,ELV-1 (SLV),1981-12-20 01:29:00+00:00,1981.0,12.0,Retired,62.0,Success,1,Ariane 1 | MARCES-1 & CAT-4
General Dynamics,USA,SLC-3E,1981-12-19 01:10:00+00:00,1981.0,12.0,Retired,62.0,Failure,0,Atlas-E/F SGS-1 | GPS-7
General Dynamics,USA,SLC-36B,1981-12-15 23:35:00+00:00,1981.0,12.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Intelsat V -503
RVSN USSR,USSR,Site 132/1,1981-12-04 11:06:00+00:00,1981.0,12.0,Retired,62.0,Partial Failure,0,Cosmos-3M (11K65M) | Cosmos 1304
RVSN USSR,USSR,Site 32/1,1981-12-03 11:47:00+00:00,1981.0,12.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1328
RVSN USSR,USSR,Site 132/2,1981-11-28 18:08:00+00:00,1981.0,11.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1320 to 1327
RVSN USSR,USSR,Site 41/1,1981-11-17 15:25:00+00:00,1981.0,11.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­95
NASA,USA,LC-39A,1981-11-12 15:09:00+00:00,1981.0,11.0,Retired,450.0,Success,1,Space Shuttle Columbia | STS-2
RVSN USSR,USSR,Site 16/2,1981-10-31 22:53:00+00:00,1981.0,10.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1317
Martin Marietta,USA,SLC-40,1981-10-31 09:22:00+00:00,1981.0,10.0,Retired,62.0,Success,1,Titan III(23)C | OPS-4029 (Vortex)
RVSN USSR,USSR,Site 41/1,1981-10-17 05:59:00+00:00,1981.0,10.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­94
RVSN USSR,USSR,Site 43/3,1981-10-13 23:01:00+00:00,1981.0,10.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1315
RVSN USSR,USSR,Site 32/1,1981-09-30 08:00:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1312
RVSN USSR,USSR,Site 132/2,1981-09-28 21:00:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1311
RVSN USSR,USSR,Site 132/2,1981-09-23 08:00:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1310
CASC,China,Site 138 (LA-2B),1981-09-19 21:28:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Feng Bao 1 | Shijian 2
RVSN USSR,USSR,Site 132/1,1981-09-18 03:34:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1308
RVSN USSR,USSR,Site 90/19,1981-09-14 20:31:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1306
RVSN USSR,USSR,Site 43/3,1981-09-11 08:43:00+00:00,1981.0,9.0,Retired,62.0,Partial Failure,0,Molniya-M /Block ML | Cosmos 1305
Martin Marietta,USA,SLC-4E,1981-09-03 18:29:00+00:00,1981.0,9.0,Retired,62.0,Success,1,Titan IIID | KH-11
RVSN USSR,USSR,Site 132/1,1981-08-28 16:18:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1302
RVSN USSR,USSR,Site 32/1,1981-08-24 21:40:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Tsyklon-3 | Cosmos 1300
RVSN USSR,USSR,Site 90/20,1981-08-24 16:37:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1299
RVSN USSR,USSR,Site 132/2,1981-08-12 05:46:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1295
MHI,Japan,LA-Y1,1981-08-10 20:03:00+00:00,1981.0,8.0,Retired,62.0,Success,1,N-II Star-37E | Himawari 2
RVSN USSR,USSR,Site 132/2,1981-08-06 11:49:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1287 to 1294
General Dynamics,USA,SLC-36A,1981-08-06 08:16:00+00:00,1981.0,8.0,Retired,62.0,Partial Failure,0,Atlas-SLV3D Centaur-D1AR | FLTSATCOM-5
RVSN USSR,USSR,Site 90/19,1981-08-04 08:28:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1286
RVSN USSR,USSR,Site 16/2,1981-08-04 00:12:00+00:00,1981.0,8.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1285
RVSN USSR,USSR,Site 31/6,1981-07-10 05:14:00+00:00,1981.0,7.0,Retired,62.0,Success,1,Vostok-2M | Meteor-Priroda n†­5 & Iskra 1
RVSN USSR,USSR,Site 43/3,1981-06-24 17:47:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­92
General Dynamics,USA,SLC-3W,1981-06-23 10:52:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Atlas-E/F Star-37S-ISS | NOAA-C
RVSN USSR,USSR,Site 43/3,1981-06-19 19:37:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1278
ESA,Europe,ELV-1 (SLV),1981-06-19 12:33:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Ariane 1 | CAT-3 & Others
RVSN USSR,USSR,Site 41/1,1981-06-09 03:33:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­91
RVSN USSR,USSR,Site 132/2,1981-06-04 15:41:00+00:00,1981.0,6.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1275
ISRO,India,SLV LP,1981-05-31 05:00:00+00:00,1981.0,5.0,Retired,62.0,Partial Failure,0,SLV-3 | Rohini RS-D1
General Dynamics,USA,SLC-36B,1981-05-23 22:42:00+00:00,1981.0,5.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Intelsat V -501
RVSN USSR,USSR,Site 43/3,1981-05-19 03:49:00+00:00,1981.0,5.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1271
RVSN USSR,USSR,Site 43/3,1981-05-14 21:45:00+00:00,1981.0,5.0,Retired,62.0,Success,1,Vostok-2M | Meteor-2 n†­8
RVSN USSR,USSR,Site 132/1,1981-05-07 13:21:00+00:00,1981.0,5.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1269
Martin Marietta,USA,SLC-4W,1981-04-24 21:32:00+00:00,1981.0,4.0,Retired,62.0,Success,1,Titan III(34)B Agena-D | Jumpseat 6
NASA,USA,LC-39A,1981-04-12 12:00:00+00:00,1981.0,4.0,Retired,450.0,Success,1,Space Shuttle Columbia | STS-1
RVSN USSR,USSR,Site 132/1,1981-04-09 12:00:00+00:00,1981.0,4.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1263
RVSN USSR,USSR,Site 41/1,1981-03-31 09:39:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1261
RVSN USSR,USSR,Site 41/1,1981-03-24 03:31:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­90
RVSN USSR,USSR,Site 90/20,1981-03-21 03:45:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1266
RVSN USSR,USSR,Site 90/19,1981-03-20 23:45:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1260
Martin Marietta,USA,SLC-40,1981-03-16 13:30:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Titan III(23)C | DSP-9
RVSN USSR,USSR,Site 90/20,1981-03-14 16:55:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1258
RVSN USSR,USSR,Site 132/2,1981-03-06 11:31:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1250 to 1257
RVSN USSR,USSR,Site 90/19,1981-03-05 18:09:00+00:00,1981.0,3.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1249
US Air Force,USA,SLC-4W,1981-02-28 19:15:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Titan III(24)B | OPS 1166
General Dynamics,USA,SLC-36A,1981-02-21 23:23:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Comstar D4
ISAS,Japan,Mu Pad,1981-02-21 00:30:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Mu-III S | Hinotori
RVSN USSR,USSR,Site 16/2,1981-02-19 10:00:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1247
RVSN USSR,USSR,Site 132/1,1981-02-12 18:21:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1244
MHI,Japan,LA-Y1,1981-02-11 08:30:00+00:00,1981.0,2.0,Retired,62.0,Success,1,N-II Star-37E | Kiku 3
RVSN USSR,USSR,Site 90/20,1981-02-02 02:19:00+00:00,1981.0,2.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1243
RVSN USSR,USSR,Site 43/3,1981-01-30 16:27:00+00:00,1981.0,1.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­89
RVSN USSR,USSR,Site 43/3,1981-01-27 14:58:00+00:00,1981.0,1.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1242
RVSN USSR,USSR,Site 32/1,1981-01-23 11:20:00+00:00,1981.0,1.0,Retired,62.0,Failure,0,Tsyklon-3 | Cosmos 1242
RVSN USSR,USSR,Site 132/1,1981-01-21 08:29:00+00:00,1981.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1241
RVSN USSR,USSR,Site 132/1,1981-01-16 09:00:00+00:00,1981.0,1.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1238
RVSN USSR,USSR,Site 41/1,1981-01-09 14:57:00+00:00,1981.0,1.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­88
RVSN USSR,USSR,Site 132/1,1980-12-23 22:48:00+00:00,1980.0,12.0,Retired,62.0,Partial Failure,0,Cosmos-3M (11K65M) | Cosmos 1228 to 1235
RVSN USSR,USSR,Site 132/1,1980-12-10 20:53:00+00:00,1980.0,12.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1226
General Dynamics,USA,SLC-3W,1980-12-09 07:18:00+00:00,1980.0,12.0,Retired,62.0,Failure,0,Atlas-E/F MSD | NOSS-4
General Dynamics,USA,SLC-36B,1980-12-06 23:31:00+00:00,1980.0,12.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | Intelsat V -502
RVSN USSR,USSR,Site 132/1,1980-12-05 04:23:00+00:00,1980.0,12.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1225
RVSN USSR,USSR,Site 41/1,1980-11-27 21:37:00+00:00,1980.0,11.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1223
RVSN USSR,USSR,Site 43/3,1980-11-21 11:53:00+00:00,1980.0,11.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1222
RVSN USSR,USSR,Site 41/1,1980-11-16 04:18:00+00:00,1980.0,11.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­87
RVSN USSR,USSR,Site 90/20,1980-11-04 15:04:00+00:00,1980.0,11.0,Retired,62.0,Success,1,Tsyklon-2 | Cosmos 1220
General Dynamics,USA,SLC-36A,1980-10-31 03:54:00+00:00,1980.0,10.0,Retired,62.0,Success,1,Atlas-SLV3D Centaur-D1AR | FLTSATCOM-4
RVSN USSR,USSR,Site 41/1,1980-10-24 10:53:00+00:00,1980.0,10.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1217
RVSN USSR,USSR,Site 132/1,1980-10-14 20:41:00+00:00,1980.0,10.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1215
RVSN USSR,USSR,Site 43/3,1980-09-09 11:00:00+00:00,1980.0,9.0,Retired,62.0,Success,1,Vostok-2M | Meteor-2 n†­7
RVSN USSR,USSR,Site 43/3,1980-08-15 05:34:00+00:00,1980.0,8.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1206
RVSN USSR,USSR,Site 107/1,1980-07-31 10:20:00+00:00,1980.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1204
RVSN USSR,USSR,Site 43/3,1980-07-18 10:37:00+00:00,1980.0,7.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-3 n†­86
ISRO,India,SLV LP,1980-07-18 02:33:00+00:00,1980.0,7.0,Retired,62.0,Success,1,SLV-3 | Rohini RS-1
RVSN USSR,USSR,Site 132/2,1980-07-09 00:42:00+00:00,1980.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1192 to 1199
RVSN USSR,USSR,Site 41/1,1980-07-02 00:53:00+00:00,1980.0,7.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1191
RVSN USSR,USSR,Site 132/2,1980-07-01 07:12:00+00:00,1980.0,7.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1190
RVSN USSR,USSR,Site 41/1,1980-06-21 18:34:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Molniya-M /Block ML | Molniya-1 n†­85
Martin Marietta,USA,SLC-4E,1980-06-18 18:29:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Titan IIID | KH-9)
RVSN USSR,USSR,Site 31/6,1980-06-18 06:14:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Vostok-2M | Meteor-Priroda n†­4
RVSN USSR,USSR,Site 43/3,1980-06-14 20:51:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Molniya-M /Block 2BL | Cosmos 1188
RVSN USSR,USSR,Site 132/1,1980-06-06 11:00:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1186
RVSN USSR,USSR,Site 43/3,1980-06-04 07:34:00+00:00,1980.0,6.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 1184
General Dynamics,USA,SLC-3W,1980-05-29 10:53:00+00:00,1980.0,5.0,Retired,62.0,Failure,0,Atlas-E/F Star-37S-ISS | NOAA-B
ESA,Europe,ELV-1 (SLV),1980-05-23 14:29:00+00:00,1980.0,5.0,Retired,62.0,Failure,0,Ariane 1 | CAT-2 & Others
RVSN USSR,USSR,Site 132/2,1980-05-20 09:21:00+00:00,1980.0,5.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 1181
